fx_Unnamed: 0,fx_Date,fx_Time,fx_Round,fx_Day,fx_Venue,fx_Result,fx_GF,fx_GA,fx_Team,fx_Opponent,fx_Possession,fx_Formation,fx_Transfers - Home,fx_Shots,fx_SoT%,fx_G/SoT,fx_Avg. Distance of Shots,fx_FK Shots,fx_PK,fx_SoT Against,fx_Save%,fx_Clean Sheet,fx_PK Allowed,fx_# Defensive Actions OPA,fx_Live Passes,fx_Passes Completed,fx_Passes Under Pressure,fx_Ground Passes,fx_High Passes,fx_Shot-Creating Actions,fx_Presses (Applied),fx_Successful Dribbles,fx_Red Cards,fx_Yellow Cards,fx_Fouls,fx_Own Goals,fx_Aerial Battles Won (%),fx_kickoff,fx_team_norm,fx_side,epl_Unnamed: 0,epl_h_a,epl_xG,epl_xGA,epl_npxG,epl_npxGA,epl_deep,epl_deep_allowed,epl_scored,epl_missed,epl_xpts,epl_result,epl_date,epl_wins,epl_draws,epl_loses,epl_pts,epl_npxGD,epl_teamId,epl_ppda_cal,epl_allowed_ppda,epl_matchtime,epl_tot_points,epl_round,epl_tot_goal,epl_tot_con,epl_Referee.x,epl_HS.x,epl_HST.x,epl_HF.x,epl_HC.x,epl_HY.x,epl_HR.x,epl_AS.x,epl_AST.x,epl_AF.x,epl_AC.x,epl_AY.x,epl_AR.x,epl_B365H.x,epl_B365D.x,epl_B365A.x,epl_HtrgPerc,epl_AtrgPerc,epl_matchDay,epl_kickoff,epl_team_norm,epl_side,_merge
19,26/12/2019,15:00,Matchweek 19,Thu,Home,W,2,1,Crystal Palace,West Ham,58,4-3-3,5.49,13,30.8,0.5,12.0,0,0,2,50.0,0,0,0,541,494,119,435,82,19,165,77.4,0,0,7,0,53.1,2019-12-26 15:00:00,crystal palace,h,366,h,2.14195,0.796338,2.14195,0.796338,12,8,2,1,2.3715,w,12/26/2019 15:00,1,0,0,3,1.345612,Crystal Palace,9.941176471,9.909090909,15,26,19,17,21,A Marriner,13,4,5,7,0,0,10,2,10,6,2,0,2.3,3.4,3.1,0.307692308,0.2,Thu,2019-12-26 15:00:00,crystal palace,h,both
22,26/12/2019,15:00,Matchweek 19,Thu,Home,W,1,0,Aston Villa,Norwich City,43,4-2-3-1,143.1,11,18.2,0.5,16.7,0,0,5,100.0,1,0,0,360,296,57,224,123,15,175,100.0,0,2,16,0,47.5,2019-12-26 15:00:00,aston villa,h,362,h,0.654194,1.45005,0.654194,1.45005,4,3,1,0,0.7351,w,12/26/2019 15:00,1,0,0,3,-0.795856,Aston Villa,11.52173913,9.222222222,15,18,19,25,33,C Kavanagh,11,2,15,5,2,0,16,6,12,8,3,0,2.1,3.75,3.3,0.181818182,0.375,Thu,2019-12-26 15:00:00,aston villa,h,both
20,26/12/2019,15:00,Matchweek 19,Thu,Home,D,1,1,Sheffield United,Watford,58,3-5-2,63.45,16,18.8,0.0,15.1,0,1,2,50.0,0,0,1,504,421,113,303,157,26,139,56.3,0,0,13,0,55.4,2019-12-26 15:00:00,sheffield united,h,369,h,2.04481,0.596611,1.28364,0.596611,6,6,1,1,2.5145,d,12/26/2019 15:00,0,1,0,1,0.687029,Sheffield United,13.2,20.42857143,15,29,19,23,17,D Coote,16,4,11,9,1,0,5,2,8,1,3,0,1.83,3.6,4.33,0.25,0.4,Thu,2019-12-26 15:00:00,sheffield united,h,both
26,26/12/2019,15:00,Matchweek 19,Thu,Away,D,1,1,Arsenal,Bournemouth,62,4-2-3-1,137.5,17,11.8,0.5,16.5,0,0,6,83.3,0,0,0,604,556,182,460,78,27,153,52.9,0,4,16,0,60.7,2019-12-26 15:00:00,arsenal,a,361,a,1.42464,1.55463,1.42464,1.55463,13,9,1,1,1.2272,d,12/26/2019 15:00,0,1,0,1,-0.12999,Arsenal,7.653846154,23.8,15,24,19,25,28,S Attwell,12,4,5,8,4,0,17,2,13,3,4,0,3.5,3.9,1.95,0.333333333,0.117647059,Thu,2019-12-26 15:00:00,arsenal,a,both
19,26/12/2019,15:00,Matchweek 19,Thu,Away,L,0,1,Burnley,Everton,32,4-4-2,21.47,6,0.0,,16.0,0,0,5,80.0,0,0,0,226,164,92,93,98,8,222,50.0,0,0,15,0,52.2,2019-12-26 15:00:00,burnley,a,364,a,0.565252,1.47521,0.565252,1.47521,1,2,0,1,0.5894,l,12/26/2019 15:00,0,0,1,0,-0.909958,Burnley,13.08333333,5.526315789,15,24,19,23,30,A Taylor,21,5,15,10,0,0,6,0,14,2,0,0,1.7,3.75,5,0.238095238,0,Thu,2019-12-26 15:00:00,burnley,a,both
20,26/12/2019,15:00,Matchweek 19,Thu,Home,D,1,1,Bournemouth,Arsenal,38,4-2-3-1,46.99,12,50.0,0.17,14.6,1,0,2,50.0,0,0,0,348,311,52,243,72,18,257,87.5,0,4,7,0,39.3,2019-12-26 15:00:00,bournemouth,h,363,h,1.55463,1.42464,1.55463,1.42464,9,13,1,1,1.4987,d,12/26/2019 15:00,0,1,0,1,0.12999,Bournemouth,23.8,7.653846154,15,20,19,20,26,S Attwell,12,4,5,8,4,0,17,2,13,3,4,0,3.5,3.9,1.95,0.333333333,0.117647059,Thu,2019-12-26 15:00:00,bournemouth,h,both
19,26/12/2019,17:30,Matchweek 19,Thu,Away,L,1,4,Newcastle United,Manchester Utd,27,3-5-2,60.66,7,28.6,0.5,19.9,0,0,10,60.0,0,0,0,260,224,72,150,114,12,276,57.9,0,2,9,0,51.9,2019-12-26 17:30:00,newcastle united,a,374,a,1.05018,1.99638,1.05018,1.99638,4,6,1,4,0.6888,l,12/26/2019 17:30,0,0,1,0,-0.9462,Newcastle United,40.45454545,5.518518519,17,25,19,19,28,K Friend,22,10,10,5,2,0,7,2,7,0,2,0,1.33,5.25,9,0.454545455,0.285714286,Thu,2019-12-26 17:30:00,newcastle united,a,both
27,26/12/2019,17:30,Matchweek 19,Thu,Home,W,4,1,Manchester United,Newcastle Utd,73,4-2-3-1,200.5,22,45.5,0.4,21.0,2,0,2,50.0,0,0,0,804,766,189,669,81,37,138,66.7,0,2,11,0,48.1,2019-12-26 17:30:00,man utd,h,373,h,1.99638,1.05018,1.99638,1.05018,6,4,4,1,2.0736,w,12/26/2019 17:30,1,0,0,3,0.9462,Man Utd,5.518518519,40.45454545,17,28,19,30,23,K Friend,22,10,10,5,2,0,7,2,7,0,2,0,1.33,5.25,9,0.454545455,0.285714286,Thu,2019-12-26 17:30:00,man utd,h,both
22,26/12/2019,20:00,Matchweek 19,Thu,Home,L,0,4,Leicester City,Liverpool,41,4-1-4-1,93.87,3,0.0,,20.7,0,0,5,40.0,0,1,1,407,359,127,304,72,4,194,57.1,0,1,8,0,40.9,2019-12-26 20:00:00,leicester,h,375,h,0.120994,3.76973,0.120994,3.00856,3,6,0,4,0.0095,l,12/26/2019 20:00,0,0,1,0,-2.887566,Leicester,20.47058824,11.43478261,20,39,19,41,18,M Oliver,3,0,5,2,1,0,15,6,7,8,1,0,3.4,3.75,2.05,0,0.4,Thu,2019-12-26 20:00:00,leicester,h,both
28,26/12/2019,20:00,Matchweek 19,Thu,Away,W,4,0,Liverpool,Leicester City,59,4-3-3,9.36,14,35.7,0.6,14.5,0,1,0,,1,0,1,606,541,97,441,128,26,222,52.0,0,1,9,0,59.1,2019-12-26 20:00:00,liverpool,a,376,a,3.76973,0.120994,3.00856,0.120994,6,3,4,0,2.9819,w,12/26/2019 20:00,1,0,0,3,2.887566,Liverpool,11.43478261,20.47058824,20,52,18,46,14,M Oliver,3,0,5,2,1,0,15,6,7,8,1,0,3.4,3.75,2.05,0,0.4,Thu,2019-12-26 20:00:00,liverpool,a,both
32,27/12/2019,19:45,Matchweek 19,Fri,Home,W,3,2,Wolverhampton Wanderers,Manchester City,62,3-4-3,105.0,20,40.0,0.38,19.0,1,0,2,0.0,0,0,1,551,523,96,401,91,38,179,57.7,0,0,8,0,71.4,2019-12-27 19:45:00,wolves,h,378,h,2.39405,1.52044,2.39405,0.614563,4,1,3,2,2.074,w,12/27/2019 19:45,1,0,0,3,1.779487,Wolves,13.05882353,18.8,19,30,19,29,24,M Atkinson,20,8,7,3,0,0,7,3,13,1,1,1,8.5,5,1.36,0.4,0.428571429,Fri,2019-12-27 19:45:00,wolves,h,both
28,27/12/2019,19:45,Matchweek 19,Fri,Away,L,2,3,Manchester City,Wolves,38,4-2-3-1,143.5,6,33.3,1.0,18.3,1,0,8,62.5,0,0,0,336,284,107,230,57,12,157,60.0,1,1,14,0,28.6,2019-12-27 19:45:00,man city,a,377,a,1.52044,2.39405,0.614563,2.39405,1,4,2,3,0.6904,l,12/27/2019 19:45,0,0,1,0,-1.779487,Man City,18.8,13.05882353,19,38,19,52,23,M Atkinson,20,8,7,3,0,0,7,3,13,1,1,1,8.5,5,1.36,0.4,0.428571429,Fri,2019-12-27 19:45:00,man city,a,both
21,28/12/2019,12:30,Matchweek 20,Sat,Away,L,0,2,Bournemouth,Brighton,44,4-4-2,46.99,10,20.0,0.0,17.8,0,0,4,50.0,0,0,0,390,344,108,284,84,13,141,60.0,0,2,13,0,50.0,2019-12-28 12:30:00,bournemouth,a,379,a,0.500726,1.05876,0.500726,1.05876,5,11,0,2,0.8032,l,12/28/2019 12:30,0,0,1,0,-0.558034,Bournemouth,17.125,9.375,12,20,20,20,28,P Tierney,16,6,8,9,0,0,10,2,11,2,2,0,1.75,3.9,4.33,0.375,0.2,Sat,2019-12-28 12:30:00,bournemouth,a,both
21,28/12/2019,12:30,Matchweek 20,Sat,Home,W,2,0,Brighton and Hove Albion,Bournemouth,56,4-2-3-1,55.56,16,25.0,0.5,20.2,0,0,2,100.0,1,0,0,493,441,87,343,116,28,157,62.5,0,0,10,0,50.0,2019-12-28 12:30:00,brighton,h,380,h,1.05876,0.500726,1.05876,0.500726,11,5,2,0,1.8676,w,12/28/2019 12:30,1,0,0,3,0.558034,Brighton,9.375,17.125,12,23,20,24,28,P Tierney,16,6,8,9,0,0,10,2,11,2,2,0,1.75,3.9,4.33,0.375,0.2,Sat,2019-12-28 12:30:00,brighton,h,both
22,28/12/2019,15:00,Matchweek 20,Sat,Home,D,1,1,Southampton,Crystal Palace,59,4-4-2,51.75,14,35.7,0.2,15.7,1,0,3,66.7,0,0,0,473,408,104,354,101,19,156,50.0,0,1,17,0,48.8,2019-12-28 15:00:00,southampton,h,385,h,1.47937,0.137837,1.47937,0.137837,4,2,1,1,2.5254,d,12/28/2019 15:00,0,1,0,1,1.341533,Southampton,5.411764706,19.35714286,15,22,20,24,38,A Madley,14,5,13,12,1,0,5,2,7,4,2,0,1.95,3.6,3.8,0.357142857,0.4,Sat,2019-12-28 15:00:00,southampton,h,both
20,28/12/2019,15:00,Matchweek 20,Sat,Away,D,1,1,Crystal Palace,Southampton,41,4-2-3-1,5.49,5,60.0,0.33,19.0,0,0,5,80.0,0,0,1,308,257,102,198,68,4,197,70.0,0,2,12,0,51.2,2019-12-28 15:00:00,crystal palace,a,382,a,0.137837,1.47937,0.137837,1.47937,2,4,1,1,0.2757,d,12/28/2019 15:00,0,1,0,1,-1.341533,Crystal Palace,19.35714286,5.411764706,15,27,20,18,22,A Madley,14,5,13,12,1,0,5,2,7,4,2,0,1.95,3.6,3.8,0.357142857,0.4,Sat,2019-12-28 15:00:00,crystal palace,a,both
22,28/12/2019,15:00,Matchweek 20,Sat,Home,W,3,0,Watford,Aston Villa,49,4-2-3-1,50.4,19,26.3,0.4,17.2,0,1,2,100.0,1,0,1,410,350,70,240,122,32,130,66.7,1,5,15,0,52.6,2019-12-28 15:00:00,watford,h,386,h,3.25314,0.610997,2.49197,0.610997,8,6,3,0,2.8371,w,12/28/2019 15:00,1,0,0,3,1.880973,Watford,8.76,16,15,16,20,15,33,S Hooper,20,6,16,6,3,1,11,2,9,3,1,0,1.95,3.8,3.6,0.3,0.181818182,Sat,2019-12-28 15:00:00,watford,h,both
20,28/12/2019,15:00,Matchweek 20,Sat,Home,L,1,2,Newcastle United,Everton,43,3-5-2,60.66,19,26.3,0.2,15.9,0,0,9,77.8,0,0,0,309,259,63,145,140,26,129,77.3,0,2,13,0,67.7,2019-12-28 15:00:00,newcastle united,h,384,h,1.63211,2.82576,1.63211,2.82576,6,6,1,2,0.6507,l,12/28/2019 15:00,0,0,1,0,-1.19365,Newcastle United,14.70588235,8.5,15,25,20,20,30,L Mason,20,5,13,5,2,0,22,9,13,8,2,0,3.6,3.4,2.05,0.25,0.409090909,Sat,2019-12-28 15:00:00,newcastle united,h,both
23,28/12/2019,15:00,Matchweek 20,Sat,Away,L,0,3,Aston Villa,Watford,51,4-2-3-1,143.1,11,18.2,0.0,21.2,0,0,5,60.0,0,1,0,426,373,67,286,108,15,133,43.8,0,1,12,0,47.4,2019-12-28 15:00:00,aston villa,a,381,a,0.610997,3.25314,0.610997,2.49197,6,8,0,3,0.1056,l,12/28/2019 15:00,0,0,1,0,-1.880973,Aston Villa,16,8.76,15,18,20,25,36,S Hooper,20,6,16,6,3,1,11,2,9,3,1,0,1.95,3.8,3.6,0.3,0.181818182,Sat,2019-12-28 15:00:00,aston villa,a,both
23,28/12/2019,15:00,Matchweek 20,Sat,Away,W,2,1,Everton,Newcastle Utd,57,4-4-2,106.6,21,42.9,0.22,14.1,1,0,5,80.0,0,0,0,427,367,69,285,111,31,115,72.2,0,2,16,0,32.3,2019-12-28 15:00:00,everton,a,383,a,2.82576,1.63211,2.82576,1.63211,6,6,2,1,2.1729,w,12/28/2019 15:00,1,0,0,3,1.19365,Everton,8.5,14.70588235,15,25,20,23,30,L Mason,20,5,13,5,2,0,22,9,13,8,2,0,3.6,3.4,2.05,0.25,0.409090909,Sat,2019-12-28 15:00:00,everton,a,both
23,28/12/2019,17:30,Matchweek 20,Sat,Away,W,2,1,Leicester City,West Ham,57,4-4-1-1,93.87,11,54.5,0.33,17.0,1,0,4,75.0,0,0,1,473,438,95,349,95,22,162,50.0,0,1,4,0,45.2,2019-12-28 17:30:00,leicester,a,387,a,2.62349,0.782104,1.86232,0.782104,8,7,2,1,2.6164,w,12/28/2019 17:30,1,0,0,3,1.080216,Leicester,7.590909091,8.941176471,17,42,20,43,19,D Coote,14,4,16,5,4,0,13,8,4,5,1,0,4,3.9,1.83,0.285714286,0.615384615,Sat,2019-12-28 17:30:00,leicester,a,both
20,28/12/2019,17:30,Matchweek 20,Sat,Home,D,2,2,Norwich City,Tottenham,42,4-2-3-1,5.23,5,40.0,0.5,18.0,0,0,6,83.3,0,1,1,376,293,90,228,114,8,259,64.7,0,3,16,0,38.7,2019-12-28 17:30:00,norwich,h,388,h,0.268052,1.82189,0.268052,1.06076,4,11,2,2,0.2199,d,12/28/2019 17:30,0,1,0,1,-0.792708,Norwich,8.466666667,9.8,17,13,20,21,40,K Friend,5,2,12,4,3,0,15,7,10,6,3,0,5,4,1.66,0.4,0.466666667,Sat,2019-12-28 17:30:00,norwich,h,both
20,28/12/2019,17:30,Matchweek 20,Sat,Home,L,1,2,West Ham United,Leicester City,43,4-2-3-1,103.7,13,30.8,0.25,13.7,0,0,6,66.7,0,0,0,356,295,91,223,109,21,229,88.0,0,4,23,0,54.8,2019-12-28 17:30:00,west ham,h,390,h,0.782104,2.62349,0.782104,1.86232,7,8,1,2,0.2692,l,12/28/2019 17:30,0,0,1,0,-1.080216,West Ham,8.941176471,7.590909091,17,19,19,21,32,D Coote,14,4,16,5,4,0,13,8,4,5,1,0,4,3.9,1.83,0.285714286,0.615384615,Sat,2019-12-28 17:30:00,west ham,h,both
26,28/12/2019,17:30,Matchweek 20,Sat,Away,D,2,2,Tottenham Hotspur,Norwich City,58,3-5-2,115.2,14,42.9,0.17,21.7,1,1,2,0.0,0,0,0,542,474,145,385,95,26,144,61.5,0,3,10,1,61.3,2019-12-28 17:30:00,tottenham,a,389,a,1.82189,0.268052,1.06076,0.268052,11,4,2,2,2.6391,d,12/28/2019 17:30,0,1,0,1,0.792708,Tottenham,9.8,8.466666667,17,30,20,36,29,K Friend,5,2,12,4,3,0,15,7,10,6,3,0,5,4,1.66,0.4,0.466666667,Sat,2019-12-28 17:30:00,tottenham,a,both
28,28/12/2019,19:45,Matchweek 20,Sat,Away,W,2,0,Manchester United,Burnley,62,4-2-3-1,200.5,14,28.6,0.5,19.9,3,0,1,100.0,1,0,1,475,429,141,372,73,22,109,73.3,0,3,11,0,44.0,2019-12-28 19:45:00,man utd,a,392,a,2.10542,0.386662,2.10542,0.386662,9,3,2,0,2.6844,w,12/28/2019 19:45,1,0,0,3,1.718758,Man Utd,8.333333333,13.5,19,31,20,32,23,M Dean,8,1,17,5,4,0,14,5,10,4,3,0,4.33,3.75,1.8,0.125,0.357142857,Sat,2019-12-28 19:45:00,man utd,a,both
20,28/12/2019,19:45,Matchweek 20,Sat,Home,L,0,2,Burnley,Manchester Utd,38,4-4-2,21.47,8,12.5,0.0,17.9,1,0,4,50.0,0,0,3,279,221,57,136,127,10,221,83.3,0,4,19,0,56.0,2019-12-28 19:45:00,burnley,h,391,h,0.386662,2.10542,0.386662,2.10542,3,9,0,2,0.2001,l,12/28/2019 19:45,0,0,1,0,-1.718758,Burnley,13.5,8.333333333,19,24,20,23,32,M Dean,8,1,17,5,4,0,14,5,10,4,3,0,4.33,3.75,1.8,0.125,0.357142857,Sat,2019-12-28 19:45:00,burnley,h,both
27,29/12/2019,14:00,Matchweek 20,Sun,Home,L,1,2,Arsenal,Chelsea,42,4-2-3-1,137.5,7,28.6,0.5,14.8,1,0,4,50.0,0,0,1,393,352,77,275,82,12,217,46.7,0,5,16,0,55.3,2019-12-29 14:00:00,arsenal,h,393,h,0.785214,1.49666,0.785214,1.49666,7,8,1,2,0.7611,l,12/29/2019 14:00,0,0,1,0,-0.711446,Arsenal,14.04347826,6.894736842,14,24,20,26,30,C Pawson,7,2,13,2,5,0,13,4,19,3,4,0,2.87,3.75,2.3,0.285714286,0.307692308,Sun,2019-12-29 14:00:00,arsenal,h,both
28,29/12/2019,14:00,Matchweek 20,Sun,Away,W,2,1,Chelsea,Arsenal,58,3-4-3,40.5,13,30.8,0.5,13.2,0,0,2,50.0,0,0,1,563,507,121,401,136,18,175,61.5,0,4,20,0,44.7,2019-12-29 14:00:00,chelsea,a,394,a,1.49666,0.785214,1.49666,0.785214,8,7,2,1,1.968,w,12/29/2019 14:00,1,0,0,3,0.711446,Chelsea,6.894736842,14.04347826,14,35,20,35,28,C Pawson,7,2,13,2,5,0,13,4,19,3,4,0,2.87,3.75,2.3,0.285714286,0.307692308,Sun,2019-12-29 14:00:00,chelsea,a,both
33,29/12/2019,16:30,Matchweek 20,Sun,Away,L,0,1,Wolverhampton Wanderers,Liverpool,37,3-5-2,105.0,10,20.0,0.0,19.1,1,0,3,66.7,0,0,0,332,279,102,172,101,14,176,80.8,0,0,6,0,55.6,2019-12-29 16:30:00,wolves,a,396,a,0.363764,1.49124,0.363764,1.49124,3,14,0,1,0.4244,l,12/29/2019 16:30,0,0,1,0,-1.127476,Wolves,21.33333333,6.266666667,16,30,20,29,25,A Taylor,10,3,7,5,1,0,10,2,3,6,0,0,1.25,5.75,12,0.3,0.2,Sun,2019-12-29 16:30:00,wolves,a,both
29,29/12/2019,16:30,Matchweek 20,Sun,Home,W,1,0,Liverpool,Wolves,63,4-2-3-1,9.36,10,30.0,0.33,13.3,0,0,2,100.0,1,0,2,605,548,86,466,102,16,178,33.3,0,1,8,0,44.4,2019-12-29 16:30:00,liverpool,h,395,h,1.49124,0.363764,1.49124,0.363764,14,3,1,0,2.3516,w,12/29/2019 16:30,1,0,0,3,1.127476,Liverpool,6.266666667,21.33333333,16,55,19,47,14,A Taylor,10,3,7,5,1,0,10,2,3,6,0,0,1.25,5.75,12,0.3,0.2,Sun,2019-12-29 16:30:00,liverpool,h,both
29,29/12/2019,18:00,Matchweek 20,Sun,Home,W,2,0,Manchester City,Sheffield Utd,71,4-3-3,143.5,16,25.0,0.5,22.8,2,0,0,,1,0,0,827,784,64,712,66,29,142,63.6,0,1,8,0,56.0,2019-12-29 18:00:00,man city,h,397,h,1.08628,1.23346,1.08628,1.23346,9,2,2,0,1.2135,w,12/29/2019 18:00,1,0,0,3,-0.14718,Man City,10.92307692,34.57142857,18,41,20,54,23,C Kavanagh,16,4,5,8,1,0,8,0,6,5,1,0,1.16,7.5,16,0.25,0,Sun,2019-12-29 18:00:00,man city,h,both
21,29/12/2019,18:00,Matchweek 20,Sun,Away,L,0,2,Sheffield United,Manchester City,29,3-5-2,63.45,8,0.0,,13.2,0,0,4,50.0,0,0,1,312,251,78,183,104,15,176,66.7,0,1,8,0,44.0,2019-12-29 18:00:00,sheffield united,a,398,a,1.23346,1.08628,1.23346,1.08628,2,9,0,2,1.4862,l,12/29/2019 18:00,0,0,1,0,0.14718,Sheffield United,34.57142857,10.92307692,18,29,20,23,19,C Kavanagh,16,4,5,8,1,0,8,0,6,5,1,0,1.16,7.5,16,0.25,0,Sun,2019-12-29 18:00:00,sheffield united,a,both
29,01/01/2020,12:30,Matchweek 21,Wed,Away,D,1,1,Chelsea,Brighton,52,4-2-3-1,40.5,16,25.0,0.25,15.9,0,0,5,80.0,0,0,1,526,456,141,359,118,22,201,62.5,0,3,17,0,45.7,2020-01-01 12:30:00,chelsea,a,402,a,1.57497,1.56978,1.57497,1.56978,7,10,1,1,1.3333,d,1/1/2020 12:30,0,1,0,1,0.00519,Chelsea,8.53125,12.14814815,12,36,21,36,29,S Attwell,16,5,8,5,2,0,16,5,15,3,3,0,3.6,3.6,1.95,0.3125,0.3125,Wed,2020-01-01 12:30:00,chelsea,a,both
22,01/01/2020,12:30,Matchweek 21,Wed,Home,D,1,1,Brighton and Hove Albion,Chelsea,48,4-4-2,55.56,15,33.3,0.2,16.5,1,0,4,75.0,0,0,0,460,403,112,281,132,25,195,50.0,0,2,9,0,54.3,2020-01-01 12:30:00,brighton,h,400,h,1.56978,1.57497,1.56978,1.57497,10,7,1,1,1.3708,d,1/1/2020 12:30,0,1,0,1,-0.00519,Brighton,12.14814815,8.53125,12,24,21,25,29,S Attwell,16,5,8,5,2,0,16,5,15,3,3,0,3.6,3.6,1.95,0.3125,0.3125,Wed,2020-01-01 12:30:00,brighton,h,both
21,01/01/2020,12:30,Matchweek 21,Wed,Home,L,1,2,Burnley,Aston Villa,62,4-4-2,21.47,21,4.8,1.0,15.4,1,0,6,66.7,0,0,1,515,449,77,330,155,32,115,22.2,0,1,14,0,52.5,2020-01-01 12:30:00,burnley,h,401,h,2.34418,1.74824,2.34418,1.74824,9,5,1,2,1.8281,l,1/1/2020 12:30,0,0,1,0,0.59594,Burnley,7.944444444,26.5,12,24,21,24,34,M Oliver,20,1,12,8,1,0,11,6,10,4,1,0,1.75,3.8,4.33,0.05,0.545454545,Wed,2020-01-01 12:30:00,burnley,h,both
24,01/01/2020,12:30,Matchweek 21,Wed,Away,W,2,1,Aston Villa,Burnley,38,3-4-3,143.1,11,54.5,0.33,16.1,0,0,1,0.0,0,0,0,296,242,64,181,117,19,116,66.7,0,1,16,0,47.5,2020-01-01 12:30:00,aston villa,a,399,a,1.74824,2.34418,1.74824,2.34418,5,9,2,1,0.9398,w,1/1/2020 12:30,1,0,0,3,-0.59594,Aston Villa,26.5,7.944444444,12,21,21,27,37,M Oliver,20,1,12,8,1,0,11,6,10,4,1,0,1.75,3.8,4.33,0.05,0.545454545,Wed,2020-01-01 12:30:00,aston villa,a,both
23,01/01/2020,15:00,Matchweek 21,Wed,Home,W,1,0,Southampton,Tottenham,42,4-4-2,51.75,13,23.1,0.33,14.1,0,0,3,100.0,1,0,0,335,250,70,147,147,24,230,38.1,0,3,24,0,52.4,2020-01-01 15:00:00,southampton,h,405,h,1.51192,1.078,1.51192,1.078,4,4,1,0,1.7049,w,1/1/2020 15:00,1,0,0,3,0.43392,Southampton,6.375,6.434782609,15,25,21,25,38,M Dean,12,3,21,6,3,0,11,5,8,9,4,0,3.3,3.5,2.1,0.25,0.454545455,Wed,2020-01-01 15:00:00,southampton,h,both
27,01/01/2020,15:00,Matchweek 21,Wed,Away,L,0,1,Tottenham Hotspur,Southampton,58,4-3-2-1,115.2,9,33.3,0.0,17.3,1,0,3,66.7,0,0,1,457,390,36,305,109,11,164,66.7,0,4,9,0,47.6,2020-01-01 15:00:00,tottenham,a,406,a,1.078,1.51192,1.078,1.51192,4,4,0,1,1.0095,l,1/1/2020 15:00,0,0,1,0,-0.43392,Tottenham,6.434782609,6.375,15,30,21,36,30,M Dean,12,3,21,6,3,0,11,5,8,9,4,0,3.3,3.5,2.1,0.25,0.454545455,Wed,2020-01-01 15:00:00,tottenham,a,both
21,01/01/2020,15:00,Matchweek 21,Wed,Home,L,0,3,Newcastle United,Leicester City,24,3-4-3,60.66,6,33.3,0.0,16.5,0,0,9,66.7,0,0,0,222,183,67,136,73,10,156,64.3,0,1,9,0,24.2,2020-01-01 15:00:00,newcastle united,h,404,h,0.780118,2.43642,0.780118,2.43642,2,16,0,3,0.276,l,1/1/2020 15:00,0,0,1,0,-1.656302,Newcastle United,39.92307692,3.588235294,15,25,21,20,33,M Atkinson,5,2,8,4,1,0,17,10,12,5,1,0,5,3.8,1.66,0.4,0.588235294,Wed,2020-01-01 15:00:00,newcastle united,h,both
34,01/01/2020,15:00,Matchweek 21,Wed,Away,L,1,2,Wolverhampton Wanderers,Watford,63,3-4-3,105.0,15,26.7,0.25,20.0,1,0,3,33.3,0,0,1,578,507,81,400,134,18,136,65.4,0,1,8,0,35.0,2020-01-01 15:00:00,wolves,a,408,a,1.23252,1.07053,1.23252,1.07053,7,7,1,2,1.4698,l,1/1/2020 15:00,0,0,1,0,0.16199,Wolves,8.45,20.11764706,15,30,21,30,27,A Madley,9,3,12,4,3,1,16,4,6,7,1,0,3,3.4,2.3,0.333333333,0.25,Wed,2020-01-01 15:00:00,wolves,a,both
24,01/01/2020,15:00,Matchweek 21,Wed,Away,W,3,0,Leicester City,Newcastle Utd,76,3-5-2,93.87,16,56.3,0.33,14.3,1,0,2,100.0,1,0,0,825,773,88,710,58,27,116,63.6,0,1,13,0,75.8,2020-01-01 15:00:00,leicester,a,403,a,2.43642,0.780118,2.43642,0.780118,16,2,3,0,2.5794,w,1/1/2020 15:00,1,0,0,3,1.656302,Leicester,3.588235294,39.92307692,15,45,21,46,19,M Atkinson,5,2,8,4,1,0,17,10,12,5,1,0,5,3.8,1.66,0.4,0.588235294,Wed,2020-01-01 15:00:00,leicester,a,both
23,01/01/2020,15:00,Matchweek 21,Wed,Home,W,2,1,Watford,Wolves,37,4-2-3-1,50.4,9,33.3,0.67,17.0,0,0,4,75.0,0,0,0,325,269,66,183,106,16,186,41.7,1,3,10,0,65.0,2020-01-01 15:00:00,watford,h,407,h,1.07053,1.23252,1.07053,1.23252,7,7,2,1,1.2322,w,1/1/2020 15:00,1,0,0,3,-0.16199,Watford,20.11764706,8.45,15,19,21,17,34,A Madley,9,3,12,4,3,1,16,4,6,7,1,0,3,3.4,2.3,0.333333333,0.25,Wed,2020-01-01 15:00:00,watford,h,both
21,01/01/2020,17:30,Matchweek 21,Wed,Home,W,4,0,West Ham United,Bournemouth,42,4-4-1-1,103.7,13,46.2,0.5,17.9,1,1,2,100.0,1,0,0,432,366,154,281,121,21,237,45.0,0,1,4,0,34.2,2020-01-01 17:30:00,west ham,h,414,h,2.32825,0.720709,1.56708,0.720709,8,4,4,0,2.5677,w,1/1/2020 17:30,1,0,0,3,0.846371,West Ham,22.52631579,15.93333333,17,22,20,25,32,G Scott,14,7,3,9,1,0,3,2,12,2,2,0,1.9,3.75,3.8,0.5,0.666666667,Wed,2020-01-01 17:30:00,west ham,h,both
